date,variant,omicron,lineage,omicron_time
2021-08-01,Delta,Other,AY.43,Other
2021-08-01,Delta,Other,AY.43,Other
2021-08-01,Delta,Other,AY.33,Other
2021-08-01,Delta,Other,AY.9.2,Other
2021-08-01,Delta,Other,AY.43,Other
2021-08-01,Delta,Other,AY.43,Other
2021-08-01,Delta,Other,AY.53,Other
2021-08-01,Delta,Other,AY.33,Other
2021-08-01,Delta,Other,AY.43,Other
2021-08-01,Delta,Other,AY.53,Other
2021-08-01,Delta,Other,AY.5.4,Other
2021-08-01,Delta,Other,AY.102,Other
2021-08-01,Delta,Other,AY.42,Other
2021-08-01,Delta,Other,AY.98.1,Other
2021-08-01,Delta,Other,AY.36,Other
2021-08-01,Delta,Other,AY.53,Other
2021-08-01,Delta,Other,AY.43,Other
2021-08-01,Delta,Other,B.1.617.2,Other
2021-08-01,Delta,Other,AY.125,Other
2021-08-01,Delta,Other,AY.43,Other
2021-08-01,Delta,Other,AY.5.4,Other
2021-08-01,Delta,Other,AY.43,Other
2021-08-01,Delta,Other,AY.42,Other
2021-08-01,Delta,Other,AY.53,Other
2021-08-01,Delta,Other,AY.125,Other
2021-08-01,Delta,Other,AY.98.1,Other
2021-08-01,Delta,Other,AY.53,Other
2021-08-01,Delta,Other,AY.43,Other
2021-08-01,Delta,Other,AY.53,Other
2021-08-01,Delta,Other,AY.53,Other
2021-08-01,Delta,Other,AY.33,Other
2021-08-01,Delta,Other,AY.53,Other
2021-08-01,Delta,Other,AY.53,Other
2021-08-01,Delta,Other,AY.5.4,Other
2021-08-01,Delta,Other,AY.43,Other
2021-08-01,Delta,Other,AY.9.2,Other
2021-08-01,Delta,Other,AY.53,Other
2021-08-01,Delta,Other,AY.42,Other
2021-08-01,Delta,Other,AY.42,Other
2021-08-01,Delta,Other,AY.42,Other
2021-08-01,Delta,Other,AY.37,Other
2021-08-01,Delta,Other,AY.53,Other
2021-08-01,Delta,Other,AY.9.2,Other
2021-08-01,Delta,Other,AY.42,Other
2021-08-01,Delta,Other,AY.42,Other
2021-08-01,Delta,Other,AY.43,Other
2021-08-01,Delta,Other,AY.33,Other
2021-08-01,Delta,Other,AY.5.5,Other
2021-08-01,Delta,Other,AY.43,Other
2021-08-01,Delta,Other,AY.125,Other
2021-08-01,Delta,Other,AY.53,Other
2021-08-01,Delta,Other,AY.43,Other
2021-08-01,Delta,Other,AY.43,Other
2021-08-01,Delta,Other,AY.43,Other
2021-08-01,Delta,Other,AY.43,Other
2021-08-01,Delta,Other,AY.42,Other
2021-08-01,Delta,Other,AY.43,Other
2021-08-01,Delta,Other,AY.42,Other
2021-08-01,Delta,Other,AY.98,Other
2021-08-01,Delta,Other,AY.43,Other
2021-08-01,Delta,Other,AY.43,Other
2021-08-01,Delta,Other,AY.34,Other
2021-08-01,Delta,Other,AY.33,Other
2021-08-01,Delta,Other,AY.53,Other
2021-10-25,Delta,Other,AY.121,Other
2021-11-02,Delta,Other,AY.43,Other
2021-11-02,Delta,Other,AY.4.2,Other
2021-11-02,Delta,Other,AY.122,Other
2021-11-02,Delta,Other,AY.4.2,Other
2021-11-02,Delta,Other,B.1.617.2,Other
2021-11-02,Delta,Other,AY.125,Other
2021-11-02,Delta,Other,AY.46.6,Other
2021-11-02,Delta,Other,AY.129,Other
2021-11-02,Delta,Other,B.1.617.2,Other
2021-11-02,Delta,Other,AY.43,Other
2021-11-02,Delta,Other,AY.4.2,Other
2021-11-02,Delta,Other,AY.4.2,Other
2021-11-02,Delta,Other,AY.43,Other
2021-11-02,Delta,Other,AY.42,Other
2021-11-02,Delta,Other,AY.42,Other
2021-11-02,Delta,Other,AY.46.6,Other
2021-11-02,Delta,Other,AY.20,Other
2021-11-02,Delta,Other,AY.46.6,Other
2021-11-02,Delta,Other,AY.43,Other
2021-11-02,Delta,Other,AY.122,Other
2021-11-02,Delta,Other,AY.119,Other
2021-06-02,Alpha,Other,B.1.1.7,Other
2021-06-02,Alpha,Other,B.1.1.7,Other
2021-06-02,Alpha,Other,B.1.1.7,Other
2021-06-02,Eta,Other,B.1.525,Other
2021-06-02,Alpha,Other,B.1.1.7,Other
2021-06-02,Alpha,Other,B.1.1.7,Other
2021-06-02,Eta,Other,B.1.525,Other
2021-06-02,Alpha,Other,B.1.1.7,Other
2021-06-07,Alpha,Other,B.1.1.7,Other
2021-06-05,Alpha,Other,B.1.1.7,Other
2021-06-04,Alpha,Other,B.1.1.7,Other
2021-06-04,Delta,Other,AY.5,Other
2021-06-07,Delta,Other,AY.5,Other
2021-06-07,Alpha,Other,B.1.1.7,Other
2021-06-07,Alpha,Other,B.1.1.7,Other
2021-06-04,Beta,Other,B.1.351,Other
2021-06-10,Alpha,Other,B.1.1.7,Other
2021-06-10,Alpha,Other,B.1.1.7,Other
2021-06-10,Alpha,Other,B.1.1.7,Other
2021-06-12,Alpha,Other,B.1.1.7,Other
2021-06-10,Alpha,Other,B.1.1.7,Other
2021-06-09,Delta,Other,B.1.617.2,Other
2021-06-08,Alpha,Other,B.1.1.7,Other
2021-05-18,Delta,Other,AY.17,Other
2021-05-18,Alpha,Other,B.1.1.7,Other
2021-05-18,Other,Other,B.1.629,Other
2021-05-26,Alpha,Other,B.1.1.7,Other
2021-06-02,Eta,Other,B.1.525,Other
2021-06-02,Alpha,Other,B.1.1.7,Other
2021-06-02,Alpha,Other,B.1.1.7,Other
2021-06-02,Delta,Other,B.1.617.2,Other
2021-06-04,Alpha,Other,B.1.1.7,Other
2021-06-07,Alpha,Other,B.1.1.7,Other
2021-06-06,Alpha,Other,B.1.1.7,Other
2021-06-07,Alpha,Other,B.1.1.7,Other
2021-06-07,Alpha,Other,B.1.1.7,Other
2021-06-04,Alpha,Other,B.1.1.7,Other
2021-06-11,Delta,Other,AY.17,Other
2021-06-10,Alpha,Other,B.1.1.7,Other
2021-06-14,Alpha,Other,B.1.1.7,Other
2021-06-15,Alpha,Other,B.1.1.7,Other
2021-06-22,Delta,Other,AY.53,Other
2021-07-01,Delta,Other,AY.43,Other
2021-07-01,Delta,Other,AY.42,Other
2021-07-01,Delta,Other,AY.125,Other
2021-07-01,Delta,Other,AY.42,Other
2021-07-01,Delta,Other,AY.42,Other
2021-07-01,Delta,Other,AY.42,Other
2021-07-01,Delta,Other,AY.43,Other
2021-07-01,Delta,Other,AY.43,Other
2021-07-01,Delta,Other,AY.43,Other
2021-07-01,Delta,Other,AY.43,Other
2021-07-01,Delta,Other,AY.43,Other
2021-07-01,Delta,Other,AY.42,Other
2021-07-01,Delta,Other,AY.43,Other
2021-07-01,Delta,Other,B.1.617.2,Other
2021-07-01,Delta,Other,AY.43,Other
2021-08-01,Delta,Other,AY.42,Other
2021-08-01,Delta,Other,AY.98.1,Other
2021-08-01,Delta,Other,AY.53,Other
2021-08-01,Delta,Other,AY.43,Other
2021-08-01,Delta,Other,AY.43,Other
2021-08-01,Delta,Other,AY.43,Other
2021-08-01,Delta,Other,AY.43,Other
2021-08-01,Delta,Other,AY.9.2,Other
2021-08-01,Delta,Other,AY.98.1,Other
2021-08-01,Delta,Other,AY.43,Other
2021-08-01,Delta,Other,B.1.617.2,Other
2021-08-01,Delta,Other,AY.43,Other
2021-08-01,Delta,Other,AY.43,Other
2021-08-01,Delta,Other,AY.98.1,Other
2021-08-01,Delta,Other,AY.53,Other
2021-08-01,Delta,Other,AY.43,Other
2021-08-01,Delta,Other,AY.42,Other
2021-08-01,Delta,Other,AY.42,Other
2021-11-02,Delta,Other,AY.125,Other
2021-10-25,Delta,Other,AY.43,Other
2021-11-02,Delta,Other,AY.121,Other
2021-11-15,Delta,Other,AY.46.6,Other
2021-11-16,Delta,Other,AY.46.6,Other
2021-11-19,Delta,Other,AY.36.1,Other
2021-11-19,Delta,Other,AY.113,Other
2021-11-19,Delta,Other,AY.36.1,Other
2021-11-19,Delta,Other,AY.42,Other
2021-11-19,Delta,Other,AY.36.1,Other
2021-11-16,Delta,Other,AY.46.6,Other
2021-11-16,Delta,Other,B.1.617.2,Other
2021-11-16,Delta,Other,AY.100,Other
2021-11-19,Delta,Other,AY.42,Other
2021-11-12,Delta,Other,AY.100,Other
2021-11-04,Delta,Other,AY.43,Other
2021-10-29,Delta,Other,AY.43,Other
2021-11-04,Delta,Other,AY.36,Other
2021-11-03,Delta,Other,AY.122,Other
2021-11-02,Delta,Other,AY.43,Other
2021-11-03,Delta,Other,AY.117,Other
2021-11-15,Delta,Other,AY.43,Other
2021-11-12,Delta,Other,AY.9.2,Other
2021-11-12,Delta,Other,AY.43,Other
2021-11-08,Delta,Other,AY.36,Other
2021-11-08,Delta,Other,AY.43,Other
2021-11-15,Delta,Other,AY.5,Other
2021-11-04,Delta,Other,AY.36,Other
2021-05-18,Alpha,Other,B.1.1.7,Other
2021-11-17,Delta,Other,AY.43,Other
2021-06-07,Alpha,Other,B.1.1.7,Other
2021-06-07,Alpha,Other,B.1.1.7,Other
2021-06-22,Alpha,Other,B.1.1.7,Other
2021-07-01,Delta,Other,AY.42,Other
2021-07-01,Delta,Other,AY.5,Other
2021-07-01,Delta,Other,AY.42,Other
2021-08-01,Delta,Other,AY.43,Other
2021-08-01,Delta,Other,AY.98.1,Other
2021-08-01,Delta,Other,AY.43,Other
2021-08-01,Delta,Other,AY.43,Other
2021-08-01,Delta,Other,AY.43,Other
2021-08-01,Delta,Other,AY.42,Other
2021-08-01,Delta,Other,AY.43,Other
2021-08-01,Delta,Other,AY.43,Other
2021-08-01,Delta,Other,AY.43,Other
2021-08-01,Delta,Other,AY.42,Other
2021-08-01,Delta,Other,AY.43,Other
2021-08-01,Delta,Other,AY.43,Other
2021-08-01,Delta,Other,AY.125,Other
2021-11-02,Delta,Other,AY.43,Other
2021-11-02,Delta,Other,AY.4,Other
2021-10-04,Delta,Other,AY.112,Other
2021-09-17,Delta,Other,AY.33,Other
2021-09-06,Delta,Other,AY.42,Other
2021-09-06,Delta,Other,AY.43,Other
2021-09-06,Delta,Other,AY.34.1,Other
2021-09-13,Delta,Other,AY.43,Other
2021-09-15,Delta,Other,AY.43,Other
2021-09-10,Delta,Other,AY.43,Other
2021-09-09,Delta,Other,AY.125,Other
2021-09-14,Delta,Other,AY.43,Other
2021-09-07,Delta,Other,AY.43,Other
2021-09-17,Delta,Other,AY.33,Other
2021-09-17,Delta,Other,AY.72,Other
2021-09-14,Delta,Other,AY.43,Other
2021-09-14,Delta,Other,AY.43,Other
2021-09-25,Delta,Other,AY.103,Other
2021-07-23,Delta,Other,AY.43,Other
2021-09-02,Delta,Other,AY.43,Other
2021-09-21,Delta,Other,AY.33,Other
2021-09-22,Delta,Other,AY.125,Other
2021-09-22,Delta,Other,AY.42,Other
2021-09-20,Delta,Other,AY.43,Other
2021-09-21,Delta,Other,AY.43,Other
2021-09-22,Delta,Other,AY.98.1,Other
2021-09-21,Delta,Other,AY.43,Other
2021-09-09,Delta,Other,AY.43,Other
2021-09-08,Delta,Other,AY.33,Other
2021-09-07,Delta,Other,AY.43,Other
2021-09-22,Delta,Other,AY.43,Other
2021-09-21,Delta,Other,AY.5.4,Other
2021-09-23,Delta,Other,AY.43,Other
2021-09-21,Delta,Other,AY.43,Other
2021-09-23,Delta,Other,AY.43,Other
2021-09-22,Delta,Other,AY.43,Other
2021-09-22,Delta,Other,AY.43,Other
2021-10-04,Delta,Other,AY.43,Other
2021-10-04,Delta,Other,AY.33,Other
2021-10-04,Delta,Other,AY.43,Other
2021-10-04,Delta,Other,AY.33,Other
2021-10-04,Delta,Other,AY.43,Other
2021-10-04,Delta,Other,AY.43,Other
2021-10-04,Delta,Other,AY.43,Other
2021-10-04,Delta,Other,AY.43,Other
2021-09-05,Delta,Other,AY.43,Other
2021-10-08,Delta,Other,AY.72,Other
2021-09-16,Delta,Other,AY.43,Other
2021-10-08,Delta,Other,AY.43,Other
2021-09-24,Delta,Other,B.1.617.2,Other
2021-09-24,Delta,Other,AY.33,Other
2021-10-08,Delta,Other,AY.43,Other
2021-09-05,Delta,Other,AY.43,Other
2021-09-17,Delta,Other,AY.9.2,Other
2021-09-04,Delta,Other,AY.43,Other
2021-09-06,Delta,Other,AY.43,Other
2021-08-11,Delta,Other,AY.43,Other
2021-10-11,Delta,Other,AY.43,Other
2021-09-08,Delta,Other,AY.98.1,Other
2021-10-07,Delta,Other,AY.122,Other
2021-10-08,Delta,Other,AY.42,Other
2021-10-08,Delta,Other,AY.43,Other
2021-09-04,Delta,Other,AY.6,Other
2021-09-02,Delta,Other,AY.9.2,Other
2021-10-10,Delta,Other,AY.113,Other
2021-09-04,Delta,Other,AY.43,Other
2021-09-10,Delta,Other,AY.42,Other
2021-09-10,Delta,Other,AY.43,Other
2021-09-06,Delta,Other,AY.43,Other
2021-09-08,Delta,Other,AY.43,Other
2021-09-14,Delta,Other,AY.43,Other
2021-09-07,Delta,Other,AY.43,Other
2021-09-27,Delta,Other,AY.121,Other
2021-09-23,Delta,Other,AY.43,Other
2021-09-27,Delta,Other,AY.43,Other
2021-09-28,Delta,Other,AY.43,Other
2021-09-24,Delta,Other,AY.34.1,Other
2021-09-24,Delta,Other,AY.34.1,Other
2021-09-28,Delta,Other,AY.43,Other
2021-09-28,Delta,Other,AY.42,Other
2021-09-23,Delta,Other,AY.33,Other
2021-09-28,Delta,Other,AY.43,Other
2021-09-24,Delta,Other,AY.42,Other
2021-09-27,Delta,Other,AY.43,Other
2021-08-05,Delta,Other,AY.98.1,Other
2021-07-29,Delta,Other,AY.43,Other
2021-08-31,Delta,Other,AY.43,Other
2021-08-13,Delta,Other,AY.51,Other
2021-09-27,Delta,Other,AY.26,Other
2021-09-24,Delta,Other,AY.43,Other
2021-08-19,Delta,Other,AY.43,Other
2021-07-31,Delta,Other,AY.43,Other
2021-08-10,Delta,Other,AY.98.1,Other
2021-08-05,Delta,Other,AY.98.1,Other
2021-09-02,Delta,Other,AY.43,Other
2021-08-21,Delta,Other,AY.6,Other
2021-08-14,Delta,Other,AY.43,Other
2021-06-14,Delta,Other,B.1.617.2,Other
2021-08-28,Delta,Other,AY.43,Other
2021-09-11,Delta,Other,AY.34.1,Other
2021-08-27,Delta,Other,AY.43,Other
2021-09-13,Delta,Other,AY.43,Other
2021-09-06,Delta,Other,AY.9.2,Other
2021-08-28,Delta,Other,AY.43,Other
2021-08-29,Delta,Other,AY.43,Other
2021-09-07,Delta,Other,AY.43,Other
2021-09-08,Delta,Other,AY.42,Other
2021-09-09,Delta,Other,AY.43,Other
2021-08-27,Delta,Other,AY.5,Other
2021-09-13,Delta,Other,AY.43,Other
2021-08-17,Delta,Other,AY.98.1,Other
2021-08-24,Delta,Other,AY.43,Other
2021-09-24,Delta,Other,AY.4,Other
2021-08-04,Delta,Other,AY.43,Other
2021-09-06,Delta,Other,AY.43,Other
2021-08-31,Delta,Other,AY.43,Other
2021-08-10,Delta,Other,AY.43,Other
2021-09-27,Delta,Other,AY.43,Other
2021-08-28,Delta,Other,AY.43,Other
2021-09-24,Delta,Other,AY.34,Other
2021-08-06,Delta,Other,AY.43,Other
2021-07-16,Delta,Other,AY.43,Other
2021-08-12,Delta,Other,AY.98.1,Other
2021-08-03,Delta,Other,AY.43,Other
2021-08-03,Delta,Other,AY.43,Other
2021-08-17,Delta,Other,AY.42,Other
2021-08-13,Delta,Other,AY.43,Other
2021-09-25,Delta,Other,AY.42,Other
2021-08-17,Delta,Other,AY.5.4,Other
2021-08-12,Delta,Other,AY.42,Other
2021-09-09,Delta,Other,AY.5.4,Other
2021-07-31,Delta,Other,AY.43,Other
2021-09-24,Delta,Other,AY.33,Other
2021-08-27,Delta,Other,AY.43,Other
2021-09-24,Delta,Other,AY.33,Other
2021-08-11,Delta,Other,AY.125,Other
2021-08-23,Delta,Other,AY.43,Other
2021-08-10,Delta,Other,AY.43,Other
2021-08-04,Delta,Other,AY.125,Other
2021-09-27,Delta,Other,AY.4,Other
2021-09-14,Delta,Other,AY.43,Other
2021-09-27,Delta,Other,AY.43,Other
2021-09-24,Delta,Other,AY.43,Other
2021-08-04,Delta,Other,B.1.617.2,Other
2021-07-30,Delta,Other,AY.43,Other
2021-08-13,Delta,Other,AY.43,Other
2021-08-08,Delta,Other,AY.9.2,Other
2021-09-22,Delta,Other,AY.43,Other
2021-09-09,Delta,Other,AY.43,Other
2021-09-09,Delta,Other,AY.43,Other
2021-09-10,Delta,Other,B.1.617.2,Other
2021-09-08,Delta,Other,AY.9.2,Other
2021-09-13,Delta,Other,AY.34.1,Other
2021-09-06,Delta,Other,AY.9.2,Other
2021-09-05,Delta,Other,AY.43,Other
2021-09-22,Delta,Other,AY.43,Other
2021-09-13,Delta,Other,AY.43,Other
2021-08-19,Delta,Other,AY.43,Other
2021-08-19,Delta,Other,AY.42,Other
2021-07-26,Delta,Other,AY.43,Other
2021-08-06,Delta,Other,AY.43,Other
2021-09-26,Delta,Other,AY.43,Other
2021-09-09,Delta,Other,AY.42,Other
2021-08-17,Delta,Other,AY.43,Other
2021-09-24,Delta,Other,AY.20,Other
2021-09-24,Delta,Other,AY.43,Other
2021-09-08,Delta,Other,AY.122,Other
2021-09-09,Delta,Other,AY.43,Other
2021-09-10,Delta,Other,AY.43,Other
2021-09-24,Delta,Other,AY.43,Other
2021-08-14,Delta,Other,AY.43,Other
2021-09-12,Delta,Other,AY.43,Other
2021-09-13,Delta,Other,AY.5.4,Other
2021-09-10,Delta,Other,AY.43,Other
2021-08-26,Delta,Other,AY.43,Other
2021-08-24,Delta,Other,AY.43,Other
2021-09-25,Delta,Other,AY.33,Other
2021-10-04,Iota,Other,B.1.621.1,Other
2021-09-29,Delta,Other,AY.43,Other
2021-08-20,Delta,Other,AY.9.2,Other
2021-08-20,Delta,Other,AY.43,Other
2021-08-10,Delta,Other,AY.43,Other
2021-08-20,Delta,Other,AY.125,Other
2021-08-17,Delta,Other,AY.43,Other
2021-08-20,Delta,Other,AY.43,Other
2021-02-09,Alpha,Other,B.1.1.7,Other
2021-08-23,Delta,Other,AY.43,Other
2021-07-12,Alpha,Other,B.1.1.7,Other
2021-06-21,Delta,Other,AY.122,Other
2021-07-24,Delta,Other,AY.43,Other
2021-07-18,Delta,Other,AY.125,Other
2021-08-09,Delta,Other,AY.43,Other
2021-08-08,Delta,Other,AY.43,Other
2021-08-20,Delta,Other,AY.43,Other
2021-08-14,Delta,Other,AY.33,Other
2021-08-16,Delta,Other,AY.43,Other
2021-08-18,Delta,Other,AY.4,Other
2021-08-18,Delta,Other,AY.43,Other
2021-08-23,Delta,Other,AY.43,Other
2021-07-27,Delta,Other,AY.43,Other
2021-07-20,Delta,Other,AY.125,Other
2021-08-23,Delta,Other,AY.43,Other
2021-08-23,Delta,Other,AY.43,Other
2021-08-23,Delta,Other,AY.43,Other
2021-08-23,Delta,Other,AY.43,Other
2021-08-23,Delta,Other,AY.98.1,Other
2021-08-23,Delta,Other,AY.98.1,Other
2021-08-23,Delta,Other,AY.125,Other
2021-08-23,Delta,Other,AY.43,Other
2021-08-23,Delta,Other,AY.43,Other
2021-10-01,Delta,Other,AY.98.1,Other
2021-09-29,Delta,Other,AY.43,Other
2021-10-01,Delta,Other,AY.98.1,Other
2021-10-01,Delta,Other,AY.43,Other
2021-09-28,Delta,Other,AY.43,Other
2021-09-24,Delta,Other,AY.43,Other
2021-09-29,Delta,Other,AY.43,Other
2021-10-01,Delta,Other,AY.43,Other
2021-10-01,Delta,Other,AY.98.1,Other
2021-10-01,Delta,Other,AY.43,Other
2021-09-07,Delta,Other,AY.43,Other
2021-09-06,Delta,Other,AY.43,Other
2021-09-06,Delta,Other,AY.34.1,Other
2021-09-09,Delta,Other,AY.122,Other
2021-10-08,Delta,Other,AY.43,Other
2021-10-08,Delta,Other,AY.43,Other
2021-07-29,Delta,Other,AY.43,Other
2021-09-30,Delta,Other,AY.43,Other
2021-09-08,Delta,Other,AY.33,Other
2021-09-29,Delta,Other,AY.43,Other
2021-09-29,Delta,Other,AY.4,Other
2021-09-28,Delta,Other,AY.43,Other
2021-08-02,Delta,Other,AY.43,Other
2021-09-29,Delta,Other,AY.98.1,Other
2021-09-30,Delta,Other,AY.9.2,Other
2021-08-24,Delta,Other,AY.53,Other
2021-09-28,Delta,Other,AY.43,Other
2021-09-29,Delta,Other,AY.42,Other
2021-08-19,Delta,Other,AY.43,Other
2021-09-30,Delta,Other,AY.128,Other
2021-07-29,Delta,Other,AY.43,Other
2021-09-29,Delta,Other,AY.98.1,Other
2021-08-30,Delta,Other,AY.98.1,Other
2021-08-12,Delta,Other,AY.125,Other
2021-09-30,Delta,Other,AY.113,Other
2021-09-30,Delta,Other,AY.4.2.3,Other
2021-09-29,Delta,Other,AY.98.1,Other
2021-08-06,Delta,Other,AY.43,Other
2021-09-28,Delta,Other,AY.4,Other
2021-08-31,Delta,Other,AY.33,Other
2021-09-28,Delta,Other,AY.43,Other
2021-08-24,Delta,Other,AY.43,Other
2021-08-25,Delta,Other,AY.125,Other
2021-07-27,Delta,Other,AY.43,Other
2021-07-08,Delta,Other,AY.43,Other
2021-05-25,Iota,Other,B.1.621,Other
2021-07-29,Delta,Other,AY.43,Other
2021-08-02,Delta,Other,B.1.617.2,Other
2021-07-09,Delta,Other,AY.98.1,Other
2021-05-24,Alpha,Other,B.1.1.7,Other
2021-07-09,Delta,Other,AY.5.4,Other
2021-07-13,Delta,Other,AY.43,Other
2021-05-18,Alpha,Other,B.1.1.7,Other
2021-05-18,Alpha,Other,B.1.1.7,Other
2021-08-02,Delta,Other,AY.43,Other
2021-07-27,Delta,Other,AY.125,Other
2021-06-09,Iota,Other,B.1.621.1,Other
2021-06-02,Alpha,Other,B.1.1.7,Other
2021-06-01,Other,Other,Unassigned,Other
2021-06-03,Other,Other,AT.1,Other
2021-06-03,Iota,Other,B.1.621,Other
2021-07-16,Delta,Other,AY.42,Other
2021-07-27,Delta,Other,AY.43,Other
2021-07-26,Delta,Other,AY.43,Other
2021-05-10,Alpha,Other,B.1.1.7,Other
2021-07-09,Delta,Other,AY.43,Other
2021-07-03,Alpha,Other,B.1.1.7,Other
2021-07-27,Delta,Other,AY.43,Other
2021-07-27,Delta,Other,AY.42,Other
2021-07-14,Delta,Other,AY.4.2.5,Other
2021-06-06,Alpha,Other,B.1.1.7,Other
2021-08-10,Delta,Other,AY.43,Other
2021-10-01,Delta,Other,AY.33,Other
2021-09-27,Delta,Other,AY.9.2,Other
2021-09-27,Delta,Other,AY.98.1,Other
2021-10-04,Delta,Other,AY.125,Other
2021-10-04,Delta,Other,AY.43,Other
2021-09-30,Delta,Other,AY.43,Other
2021-10-04,Delta,Other,AY.9.2,Other
2021-09-29,Delta,Other,AY.33,Other
2021-09-29,Delta,Other,AY.42,Other
2021-09-27,Delta,Other,AY.43,Other
2021-09-29,Delta,Other,AY.43,Other
2021-09-28,Delta,Other,AY.43,Other
2021-09-27,Delta,Other,AY.5,Other
2021-10-01,Delta,Other,AY.43,Other
2021-08-12,Delta,Other,AY.98.1,Other
2021-09-28,Delta,Other,AY.43,Other
2021-08-30,Delta,Other,AY.124,Other
2021-09-07,Delta,Other,AY.43,Other
2021-09-28,Delta,Other,AY.4,Other
2021-08-18,Delta,Other,AY.43,Other
2021-09-25,Delta,Other,AY.43,Other
2021-10-01,Delta,Other,AY.43,Other
2021-10-04,Delta,Other,AY.43,Other
2021-09-29,Delta,Other,AY.98.1,Other
2021-10-02,Delta,Other,AY.33,Other
2021-08-03,Delta,Other,AY.98.1,Other
2021-09-04,Delta,Other,AY.43,Other
2021-09-19,Delta,Other,AY.98.1,Other
2021-09-21,Delta,Other,AY.42,Other
2021-09-24,Delta,Other,AY.42,Other
2021-09-27,Delta,Other,AY.33,Other
2021-08-18,Delta,Other,AY.43,Other
2021-09-24,Delta,Other,AY.42,Other
2021-08-31,Delta,Other,AY.100,Other
2021-09-20,Delta,Other,AY.125,Other
2021-09-28,Delta,Other,AY.43,Other
2021-09-28,Delta,Other,AY.42,Other
2021-09-05,Delta,Other,AY.43,Other
2021-09-07,Delta,Other,AY.43,Other
2021-09-07,Delta,Other,AY.122,Other
2021-08-03,Delta,Other,AY.43,Other
2021-09-01,Delta,Other,AY.42,Other
2021-09-21,Delta,Other,AY.43,Other
2021-09-27,Delta,Other,AY.43,Other
2021-10-04,Delta,Other,AY.42,Other
2021-09-29,Delta,Other,AY.98.1,Other
2021-09-02,Delta,Other,AY.125,Other
2021-10-01,Delta,Other,AY.43,Other
2021-08-10,Delta,Other,AY.9.2,Other
2021-07-28,Delta,Other,AY.43,Other
2021-10-04,Delta,Other,AY.43,Other
2021-10-04,Delta,Other,AY.43,Other
2021-08-06,Delta,Other,AY.43,Other
2021-08-18,Delta,Other,AY.43,Other
2021-08-03,Delta,Other,AY.43,Other
2021-07-27,Delta,Other,AY.26,Other
2021-10-04,Delta,Other,AY.113,Other
2021-10-04,Delta,Other,AY.42,Other
2021-10-02,Delta,Other,AY.98.1,Other
2021-08-21,Delta,Other,AY.6,Other
2021-10-01,Delta,Other,AY.98.1,Other
2021-10-01,Delta,Other,AY.43,Other
2021-10-04,Delta,Other,AY.4.2.3,Other
2021-09-29,Delta,Other,AY.43,Other
2021-08-21,Delta,Other,AY.43,Other
2021-08-10,Delta,Other,AY.43,Other
2021-08-03,Delta,Other,AY.43,Other
2021-09-16,Delta,Other,AY.43,Other
2021-06-28,Delta,Other,AY.42,Other
2021-10-04,Delta,Other,AY.42,Other
2021-09-29,Delta,Other,AY.98.1,Other
2021-09-06,Delta,Other,AY.43,Other
2021-09-20,Delta,Other,AY.112,Other
2021-09-09,Delta,Other,AY.43,Other
2021-09-09,Delta,Other,AY.43,Other
2021-09-09,Delta,Other,AY.124,Other
2021-09-08,Delta,Other,AY.43,Other
2021-09-03,Delta,Other,AY.43,Other
2021-09-07,Delta,Other,AY.43,Other
2021-09-27,Delta,Other,AY.98.1,Other
2021-09-27,Delta,Other,AY.4,Other
2021-09-27,Delta,Other,AY.6,Other
2021-09-27,Delta,Other,AY.124,Other
2021-09-03,Delta,Other,AY.43,Other
2021-09-06,Delta,Other,AY.36,Other
2021-09-03,Delta,Other,AY.43,Other
2021-09-06,Delta,Other,AY.43,Other
2021-09-22,Delta,Other,AY.43,Other
2021-09-21,Delta,Other,AY.43,Other
2021-09-21,Delta,Other,AY.43,Other
2021-09-21,Delta,Other,AY.43,Other
2021-09-27,Delta,Other,AY.43,Other
2021-09-27,Delta,Other,AY.9.2,Other
2021-09-27,Delta,Other,AY.126,Other
2021-09-27,Delta,Other,AY.9.2,Other
2021-09-27,Delta,Other,AY.42,Other
2021-09-27,Delta,Other,AY.42,Other
2021-09-27,Delta,Other,AY.42,Other
2021-09-20,Delta,Other,AY.43,Other
2021-09-17,Delta,Other,AY.33,Other
2021-09-07,Delta,Other,AY.43,Other
2021-09-07,Delta,Other,AY.53,Other
2021-09-07,Delta,Other,AY.43,Other
2021-09-07,Delta,Other,AY.42,Other
2021-09-07,Delta,Other,AY.122,Other
2021-09-07,Delta,Other,AY.42,Other
2021-09-07,Delta,Other,AY.42,Other
2021-08-31,Delta,Other,AY.43,Other
2021-04-16,Alpha,Other,B.1.1.7,Other
2021-08-29,Delta,Other,AY.26.1,Other
2021-09-07,Delta,Other,AY.43,Other
2021-09-07,Delta,Other,AY.43,Other
2021-09-04,Delta,Other,AY.126,Other
2021-08-28,Delta,Other,AY.43,Other
2021-08-29,Delta,Other,AY.5.4,Other
2021-08-29,Delta,Other,AY.43,Other
2021-08-30,Delta,Other,AY.43,Other
2021-09-11,Delta,Other,AY.43,Other
2021-08-31,Delta,Other,AY.124,Other
2021-09-14,Delta,Other,AY.43,Other
2021-09-07,Delta,Other,AY.42,Other
2021-05-17,Alpha,Other,B.1.1.7,Other
2021-09-14,Delta,Other,AY.122,Other
2021-09-03,Delta,Other,AY.43,Other
2021-09-04,Delta,Other,AY.33,Other
